fam_id	annotation_id	annotation_fraction
348358	IPR009082	1
348358	IPR011006	1
348365	IPR021446	1
348366	IPR002711	1
348366	IPR003615	1
348366	IPR003870	1
348368	IPR007263	1
348370	IPR001322	0.75
348372	IPR001119	1
348374	IPR008258	0.833333333333333
348374	IPR023346	0.833333333333333
348375	IPR000014	0.75
348375	IPR000700	0.75
348375	IPR001610	0.75
348375	IPR001789	0.25
348375	IPR003018	0.75
348375	IPR003607	0.75
348375	IPR006674	0.75
348375	IPR006675	0.5
348375	IPR011006	0.25
348375	IPR013655	0.5
348375	IPR013656	0.25
348375	IPR013767	0.25
348377	IPR011635	0.5
348379	IPR004368	1
348379	IPR006196	1
348379	IPR012340	1
348379	IPR016027	1
348382	IPR007627	1
348382	IPR013324	1
348382	IPR013325	1
348382	IPR014284	1
348386	IPR023346	1
348386	IPR023347	1
348389	IPR003059	1
348392	IPR003758	1
348395	IPR011319	1
348397	IPR002104	1
348397	IPR011010	1
348397	IPR013762	1
348398	IPR025948	0.5
348399	IPR001387	1
348399	IPR010982	1
348399	IPR011056	1
348399	IPR015927	1
348399	IPR019759	1
348400	IPR003198	1
348400	IPR003876	1
348405	IPR005119	1
348408	IPR009760	1
348410	IPR003610	1
348410	IPR011042	1
348410	IPR011044	1
348411	IPR018736	1
348413	IPR011050	1
348413	IPR012334	1
348414	IPR007159	1
348417	IPR004006	1
348420	IPR022080	1
348422	IPR002524	1
348423	IPR000064	1
348423	IPR012854	1
348424	IPR013830	1
348424	IPR013831	1
348428	IPR001525	1
348428	IPR018117	0.5
348433	IPR008201	1
348439	IPR007387	0.5
348446	IPR003115	0.25
348447	IPR001650	1
348447	IPR014001	0.5
348448	IPR000601	1
348448	IPR001791	1
348448	IPR008985	1
348448	IPR013320	1
348448	IPR022409	1
348449	IPR001969	0.666666666666667
348449	IPR021109	1
348450	IPR006431	1
348450	IPR009628	1
348453	IPR021853	1
348460	IPR000421	1
348460	IPR003343	1
348460	IPR008964	1
348460	IPR008979	1
348460	IPR017853	1
348463	IPR011991	0.5
348465	IPR002686	0.5
348468	IPR011991	1
348469	IPR019931	0.5
348470	IPR002625	1
348472	IPR000182	1
348472	IPR016181	1
348473	IPR009799	1
348473	IPR011008	0.666666666666667
348476	IPR002744	1
348483	IPR001029	1
348483	IPR001492	1
348483	IPR010810	1
348484	IPR025334	1
348486	IPR006674	1
348487	IPR019606	1
348488	IPR003344	1
348488	IPR008964	1
348488	IPR022409	0.0277777777777778
348491	IPR023155	1
348495	IPR023485	1
348502	IPR001451	1
348502	IPR011004	1
348502	IPR018357	0.5
348503	IPR002645	1
348503	IPR003658	1
348507	IPR003329	1
348507	IPR004528	1
348509	IPR003369	1
348509	IPR006312	0.5
348510	IPR001547	1
348510	IPR003961	1
348510	IPR013781	1
348510	IPR017853	1
348510	IPR018087	1
348512	IPR002826	1
348512	IPR009251	1
348515	IPR008323	0.5
348519	IPR008258	0.5
348519	IPR023346	0.5
348522	IPR008456	1
348522	IPR008966	1
348522	IPR011252	1
348524	IPR004007	1
348525	IPR009061	1
348525	IPR010093	1
348526	IPR002711	1
348526	IPR003615	1
348531	IPR005844	1
348531	IPR016055	1
348532	IPR005153	1
348532	IPR015166	1
348533	IPR006171	1
348533	IPR023405	1
348534	IPR006091	1
348534	IPR006092	1
348534	IPR009100	1
348534	IPR013786	1
348535	IPR006860	1
348536	IPR007507	1
348537	IPR002898	0.5
348539	IPR011045	0.5
348539	IPR011048	0.5
348539	IPR015943	1
348540	IPR024508	0.333333333333333
348545	IPR006829	1
348547	IPR002355	1
348547	IPR006311	1
348547	IPR008972	1
348547	IPR011706	1
348547	IPR011707	1
348548	IPR025294	0.333333333333333
348549	IPR012506	1
348554	IPR000212	1
348554	IPR014016	1
348556	IPR006442	1
348557	IPR004692	1
348558	IPR000764	1
348558	IPR006083	1
348558	IPR026008	1
348561	IPR004872	1
348561	IPR006311	0.444444444444444
348561	IPR019546	0.444444444444444
348562	IPR004692	1
348566	IPR000209	1
348566	IPR023828	1
348567	IPR007886	1
348567	IPR016040	1
348568	IPR004498	1
348568	IPR010456	1
348569	IPR013762	1
348571	IPR001808	0.5
348571	IPR011991	1
348571	IPR012318	1
348572	IPR011989	1
348573	IPR003594	1
348573	IPR003660	1
348573	IPR003661	1
348573	IPR005467	1
348573	IPR009082	1
348574	IPR016040	1
348575	IPR019076	1
348580	IPR011109	1
348582	IPR013830	1
348582	IPR013831	1
348585	IPR000160	0.333333333333333
348585	IPR001054	0.333333333333333
348585	IPR001633	0.333333333333333
348586	IPR009078	0.5
348587	IPR004107	1
348587	IPR023109	1
348589	IPR014721	1
348589	IPR020568	1
348590	IPR024284	1
348591	IPR013114	1
348592	IPR010916	0.333333333333333
348594	IPR000103	1
348594	IPR012336	1
348594	IPR013027	1
348594	IPR023753	1
348596	IPR008882	0.5
348597	IPR000772	1
348598	IPR003587	1
348598	IPR006141	1
348598	IPR007868	0.5
348603	IPR007436	1
348605	IPR015590	1
348605	IPR016161	1
348605	IPR016162	1
348606	IPR013526	1
348607	IPR001343	0.5
348607	IPR010221	1
348607	IPR011049	1
348607	IPR018511	1
348608	IPR005546	1
348608	IPR006315	1
348610	IPR011044	0.5
348610	IPR011048	0.5
348610	IPR015943	1
348610	IPR021457	1
348612	IPR003607	0.5
348612	IPR006674	1
348613	IPR007627	1
348613	IPR013325	1
348614	IPR001854	1
348614	IPR018254	1
348616	IPR006860	1
348620	IPR011081	1
348621	IPR008462	1
348626	IPR007423	1
348630	IPR006626	1
348630	IPR011050	1
348630	IPR011080	1
348630	IPR012334	1
348630	IPR017502	1
348630	IPR019931	1
348633	IPR000318	1
348640	IPR013781	1
348640	IPR017853	1
348643	IPR002104	1
348643	IPR011010	1
348643	IPR013762	1
348646	IPR003356	1
348651	IPR011105	1
348652	IPR012548	1
348652	IPR012656	0.5
348653	IPR009057	1
348653	IPR018060	1
348654	IPR000212	1
348654	IPR013986	1
348654	IPR014016	1
348654	IPR014017	1
348659	IPR007936	0.5
348661	IPR007235	1
348663	IPR002471	0.333333333333333
348664	IPR003709	1
348664	IPR009045	1
348666	IPR011047	1
348666	IPR018391	0.333333333333333
348667	IPR000086	1
348667	IPR015797	1
348667	IPR020084	1
348667	IPR020476	1
348669	IPR007921	1
348673	IPR022466	1
348674	IPR001915	1
348675	IPR006162	1
348675	IPR009081	1
348675	IPR020806	1
348679	IPR000281	1
348679	IPR009057	1
348679	IPR011991	1
348682	IPR001343	1
348682	IPR011049	1
348682	IPR018511	1
348685	IPR004199	1
348685	IPR006101	1
348685	IPR006102	0.909090909090909
348685	IPR006103	1
348685	IPR011013	1
348685	IPR013781	1
348685	IPR013812	0.909090909090909
348685	IPR014718	1
348685	IPR017853	1
348685	IPR023230	0.727272727272727
348685	IPR023232	0.636363636363636
348686	IPR003344	1
348686	IPR008964	1
348689	IPR016181	1
348689	IPR020036	1
348691	IPR011051	0.5
348691	IPR014710	0.5
348692	IPR000522	0.5
348698	IPR000620	1
348705	IPR009057	1
348708	IPR001173	1
348709	IPR010982	1
348710	IPR004680	0.75
348714	IPR011006	0.666666666666667
348719	IPR010623	1
348720	IPR006047	0.5
348720	IPR013781	1
348720	IPR015902	1
348720	IPR017853	1
348726	IPR002901	1
348726	IPR011080	0.75
348726	IPR013338	0.25
348728	IPR001387	0.5
348728	IPR010982	0.666666666666667
348728	IPR011991	0.166666666666667
348729	IPR017956	0.5
348729	IPR025528	1
348736	IPR006121	0.5
348738	IPR009045	1
348738	IPR010275	1
348741	IPR005363	1
348742	IPR001375	0.714285714285714
348742	IPR013094	0.857142857142857
348743	IPR004165	1
348746	IPR010982	0.5
348750	IPR001478	0.333333333333333
348751	IPR002052	1
348751	IPR007848	0.5
348754	IPR023214	1
348756	IPR007221	1
348762	IPR000209	1
348762	IPR009020	1
348762	IPR015366	1
348762	IPR023828	0.75
348764	IPR007197	1
348764	IPR023404	1
348766	IPR002495	1
348768	IPR010221	0.2
348770	IPR004039	0.5
348771	IPR006260	1
348772	IPR004260	0.333333333333333
348772	IPR024796	0.666666666666667
348773	IPR006282	1
348773	IPR007371	1
348773	IPR007373	1
348774	IPR005046	1
348774	IPR011889	1
348775	IPR003091	1
348775	IPR005821	1
348779	IPR001440	1
348779	IPR007730	1
348779	IPR011990	1
348779	IPR013026	1
348779	IPR019734	1
348784	IPR019931	0.5
348784	IPR022395	1
348784	IPR022435	1
348786	IPR002123	1
348787	IPR005828	1
348787	IPR005829	1
348787	IPR016196	1
348787	IPR020846	1
348788	IPR024510	1
348791	IPR008878	1
348792	IPR002656	1
348793	IPR008970	1
348793	IPR013783	1
348798	IPR014998	1
348799	IPR002416	1
348799	IPR012902	1
348799	IPR022346	1
348801	IPR004561	1
348801	IPR005801	1
348801	IPR015890	1
348808	IPR006674	0.2
348809	IPR000160	1
348809	IPR001054	1
348811	IPR001736	0.5
348811	IPR016270	1
348814	IPR010642	1
348815	IPR025234	1
348817	IPR013378	0.5
348817	IPR019931	0.5
348818	IPR025072	1
348820	IPR011042	0.25
348822	IPR001034	0.5
348829	IPR006143	0.5
348833	IPR003362	1
348835	IPR008979	0.25
348838	IPR013378	0.666666666666667
348840	IPR011991	0.5
348846	IPR006037	1
348847	IPR011042	1
348848	IPR000253	0.5
348848	IPR008984	0.5
348848	IPR011991	0.5
348850	IPR012495	1
348851	IPR018631	1
348852	IPR016125	1
348857	IPR002052	1
348857	IPR002941	1
348858	IPR001531	1
348858	IPR008947	1
348860	IPR003646	1
348860	IPR003709	1
348860	IPR009045	1
348862	IPR025391	1
348864	IPR025389	1
348865	IPR001387	0.666666666666667
348865	IPR010982	0.666666666666667
348871	IPR007049	1
348872	IPR010982	1
348873	IPR001518	1
348873	IPR014729	1
348873	IPR018223	1
348873	IPR024073	1
348873	IPR024074	1
348875	IPR002789	1
348875	IPR003593	0.333333333333333
348878	IPR004352	1
348878	IPR017853	1
348879	IPR002477	1
348880	IPR006311	1
348881	IPR001763	1
348885	IPR007374	0.333333333333333
348885	IPR015947	1
348886	IPR005546	1
348887	IPR005225	1
348887	IPR005662	1
348887	IPR006073	1
348888	IPR010916	1
348888	IPR012910	1
348896	IPR007345	1
348897	IPR004137	1
348897	IPR011254	1
348897	IPR016099	1
348898	IPR003733	1
348898	IPR013785	1
348898	IPR022998	1
348899	IPR021724	1
348900	IPR010572	1
348900	IPR013831	1
348901	IPR012544	1
348901	IPR023363	1
348906	IPR018958	1
348919	IPR003953	0.5
348925	IPR007263	1
348928	IPR011991	1
348929	IPR000084	1
348930	IPR004603	0.166666666666667
348930	IPR007569	1
348930	IPR011335	1
348931	IPR000897	1
348931	IPR003593	1
348931	IPR020006	1
348935	IPR007337	1
348937	IPR007087	0.666666666666667
348937	IPR013087	0.666666666666667
348939	IPR002145	0.486486486486487
348939	IPR013321	0.0810810810810811
348940	IPR002881	1
348942	IPR002123	1
348946	IPR008523	0.75
348950	IPR013781	1
348950	IPR017853	1
348954	IPR002109	1
348954	IPR011767	0.5
348954	IPR012336	1
348954	IPR014025	0.5
348955	IPR007159	0.5
348956	IPR000719	0.5
348956	IPR002290	0.5
348956	IPR008271	0.5
348956	IPR011009	0.5
348956	IPR013229	0.5
348956	IPR014766	0.5
348956	IPR017441	0.5
348957	IPR023838	1
348958	IPR000209	1
348958	IPR003137	0.5
348958	IPR010435	1
348958	IPR015500	1
348958	IPR022398	1
348958	IPR023828	1
348968	IPR014453	0.5
348971	IPR024215	1
348975	IPR003856	1
348976	IPR024596	0.666666666666667
348981	IPR007409	0.5
348987	IPR000182	1
348987	IPR016181	1
348988	IPR006752	1
348988	IPR008039	1
348989	IPR010657	1
348989	IPR017739	1
348990	IPR006047	0.5
348990	IPR011837	0.5
348990	IPR013780	1
348990	IPR013781	1
348990	IPR015902	1
348990	IPR017853	1
348991	IPR009937	1
348993	IPR023614	1
348994	IPR011006	1
348995	IPR003033	1
349001	IPR005648	1
349001	IPR008160	0.5
349002	IPR000160	1
349002	IPR001054	1
349003	IPR003344	0.5
349003	IPR008964	0.5
349003	IPR018003	0.5
349006	IPR020012	1
349011	IPR011990	1
349011	IPR013026	1
349011	IPR013105	0.75
349011	IPR019734	1
349012	IPR011490	0.6
349012	IPR019931	0.6
349012	IPR019948	0.6
349014	IPR007842	0.5
349015	IPR002145	1
349015	IPR010985	1
349016	IPR008258	1
349016	IPR023346	1
349018	IPR000667	1
349018	IPR012338	1
349019	IPR001826	1
349021	IPR025331	1
349025	IPR000160	1
349025	IPR001054	1
349031	IPR003343	1
349031	IPR008964	1
349033	IPR000719	0.666666666666667
349033	IPR002182	1
349033	IPR002290	0.666666666666667
349033	IPR008271	0.666666666666667
349033	IPR011009	0.666666666666667
349033	IPR011990	1
349037	IPR003313	1
349039	IPR000859	0.5
349039	IPR003644	0.75
349039	IPR006626	0.75
349039	IPR008454	0.25
349039	IPR008970	0.75
349039	IPR011050	0.75
349039	IPR012334	0.25
349039	IPR013783	0.75
349040	IPR012336	0.666666666666667
349041	IPR006171	1
349041	IPR006295	0.5
349041	IPR013264	1
349041	IPR019475	0.5
349043	IPR025475	1
349045	IPR010427	1
349050	IPR000551	1
349050	IPR009061	1
349056	IPR016039	1
349061	IPR008490	1
349064	IPR001412	0.5
349064	IPR002305	0.75
349064	IPR002307	0.75
349064	IPR002942	0.25
349064	IPR014729	0.75
349064	IPR024088	0.75
349065	IPR002560	1
349066	IPR018639	0.333333333333333
349066	IPR019934	1
349066	IPR019935	1
349068	IPR002694	1
349068	IPR013237	1
349068	IPR013264	0.5
349072	IPR007253	1
349072	IPR011042	0.333333333333333
349072	IPR015943	0.333333333333333
349073	IPR009061	0.5
349074	IPR005474	1
349082	IPR013200	1
349082	IPR023214	1
349084	IPR011044	0.25
349084	IPR015943	0.25
349085	IPR010651	0.5
349088	IPR001851	1
349089	IPR003367	1
349089	IPR003423	1
349089	IPR006665	1
349089	IPR010130	1
349090	IPR000312	1
349091	IPR003607	0.5
349091	IPR006674	1
349092	IPR000839	1
349098	IPR001127	1
349098	IPR011055	1
349099	IPR004703	1
349103	IPR000055	1
349106	IPR000111	1
349106	IPR002252	1
349106	IPR013780	1
349106	IPR013781	1
349106	IPR013785	1
349106	IPR017853	1
349110	IPR025997	1
349111	IPR021973	1
349115	IPR000943	1
349115	IPR007624	1
349115	IPR007627	1
349115	IPR007630	1
349115	IPR009042	1
349115	IPR011991	1
349115	IPR012760	1
349115	IPR013324	1
349115	IPR013325	1
349115	IPR014284	1
349116	IPR004173	1
349117	IPR001254	1
349117	IPR001314	1
349117	IPR009003	1
349117	IPR018114	1
349122	IPR000421	1
349122	IPR008979	1
349122	IPR010900	0.5
349122	IPR011042	1
349124	IPR011608	1
349127	IPR001869	0.833333333333333
349128	IPR013830	0.8
349128	IPR013831	0.8
349131	IPR001279	1
349133	IPR001867	1
349133	IPR011991	1
349133	IPR016032	1
349137	IPR001296	1
349139	IPR013493	1
349140	IPR006119	0.5
349144	IPR001653	0.666666666666667
349145	IPR018631	1
349147	IPR002716	1
349152	IPR025528	0.5
349156	IPR016196	0.333333333333333
349158	IPR008969	0.5
349158	IPR012910	0.5
349158	IPR014766	0.5
349159	IPR000086	0.666666666666667
349159	IPR000445	0.666666666666667
349159	IPR003265	0.666666666666667
349159	IPR004035	0.333333333333333
349159	IPR004036	0.333333333333333
349159	IPR011257	1
349159	IPR015797	0.333333333333333
349159	IPR023170	1
349163	IPR000305	1
349164	IPR024361	0.5
349165	IPR013094	1
349167	IPR007119	1
349170	IPR011991	1
349170	IPR013196	0.5
349170	IPR013199	0.5
349173	IPR000719	0.9
349173	IPR002290	0.1
349173	IPR011009	0.9
349176	IPR003136	1
349176	IPR011994	1
349181	IPR003661	1
349181	IPR009082	1
349185	IPR006626	0.666666666666667
349185	IPR011050	1
349185	IPR012334	0.666666666666667
349187	IPR000212	0.4
349187	IPR000606	0.2
349187	IPR014016	0.6
349188	IPR025665	1
349189	IPR000209	1
349189	IPR015500	1
349189	IPR022398	1
349189	IPR023828	1
349192	IPR019494	1
349193	IPR011010	1
349193	IPR013762	1
349194	IPR008979	1
349196	IPR012336	1
349202	IPR025059	1
349204	IPR021733	1
349205	IPR005594	1
349205	IPR008635	0.5
349205	IPR008640	1
349209	IPR011658	0.5
349209	IPR011874	0.5
349215	IPR007444	1
349215	IPR014756	1
349218	IPR010767	1
349221	IPR006311	0.4
349221	IPR006626	1
349221	IPR011050	1
349221	IPR011490	0.6
349223	IPR000408	0.666666666666667
349223	IPR003961	0.666666666666667
349223	IPR009091	1
349223	IPR013783	0.666666666666667
349224	IPR007345	1
349226	IPR018755	1
349227	IPR011989	0.666666666666667
349227	IPR016024	1
349228	IPR000748	1
349228	IPR002942	1
349228	IPR006145	1
349228	IPR018496	1
349228	IPR020103	1
349237	IPR007197	0.666666666666667
349237	IPR007549	1
349239	IPR009057	0.75
349239	IPR015378	0.75
349243	IPR007415	1
349244	IPR003593	1
349244	IPR008921	1
349244	IPR012763	1
349244	IPR022754	1
349247	IPR000639	1
349250	IPR009739	0.333333333333333
349251	IPR000182	1
349251	IPR016181	1
349252	IPR002508	1
349255	IPR007921	1
349257	IPR006047	1
349257	IPR006589	1
349257	IPR013781	1
349257	IPR015902	1
349257	IPR017853	1
349259	IPR002797	1
349260	IPR001387	1
349260	IPR010982	1
349260	IPR011991	0.5
349261	IPR002694	0.5
349262	IPR025161	0.5
349264	IPR023845	0.5
349273	IPR001130	1
349273	IPR012278	1
349273	IPR018228	1
349278	IPR004954	1
349279	IPR009091	1
349280	IPR000253	1
349280	IPR000719	1
349280	IPR002290	1
349280	IPR008271	1
349280	IPR008984	1
349280	IPR011009	1
349280	IPR017441	1
349281	IPR002692	0.5
349282	IPR007557	0.8
349285	IPR011724	0.5
349285	IPR012994	0.5
349287	IPR011701	1
349287	IPR016196	1
349287	IPR020846	1
349290	IPR004919	1
349292	IPR003749	1
349292	IPR012675	1
349292	IPR016155	1
349294	IPR001478	0.666666666666667
349299	IPR024787	1
349301	IPR000160	1
349301	IPR001054	1
349301	IPR001633	1
349303	IPR003367	1
349303	IPR006664	1
349303	IPR006665	1
349309	IPR023345	1
349311	IPR000160	1
349311	IPR001054	1
349313	IPR001109	1
349314	IPR011047	1
349314	IPR011989	0.333333333333333
349314	IPR016024	0.333333333333333
349315	IPR002577	1
349315	IPR011991	1
349316	IPR006311	0.333333333333333
349316	IPR018711	1
349318	IPR003362	1
349319	IPR000445	1
349319	IPR003265	1
349319	IPR004036	0.666666666666667
349319	IPR005759	0.666666666666667
349319	IPR011257	1
349319	IPR023170	0.333333333333333
349322	IPR002102	0.5
349322	IPR008965	1
349322	IPR018452	0.5
349326	IPR004843	0.75
349326	IPR006311	0.5
349326	IPR008963	0.75
349326	IPR015914	0.75
349329	IPR002738	1
349329	IPR016195	1
349329	IPR023539	0.5
349330	IPR011990	1
349333	IPR006685	1
349333	IPR010920	1
349334	IPR003661	0.5
349334	IPR009082	1
349335	IPR025743	1
349338	IPR025905	1
349341	IPR000923	1
349341	IPR001243	0.5
349341	IPR002355	1
349341	IPR008972	1
349342	IPR000943	1
349342	IPR007624	1
349342	IPR007627	1
349342	IPR007630	1
349342	IPR009042	1
349342	IPR011991	1
349342	IPR012760	1
349342	IPR013324	1
349342	IPR013325	1
349342	IPR014284	1
349343	IPR002729	1
349346	IPR005064	1
349347	IPR015122	1
349348	IPR000014	1
349348	IPR000160	1
349348	IPR000700	0.666666666666667
349348	IPR001054	1
349348	IPR001610	0.666666666666667
349348	IPR001633	1
349348	IPR001789	0.333333333333333
349348	IPR003018	1
349348	IPR011006	0.333333333333333
349348	IPR013655	0.333333333333333
349348	IPR013656	0.666666666666667
349349	IPR025870	1
349353	IPR004027	1
349353	IPR011990	1
349353	IPR013026	1
349353	IPR019734	0.5
349354	IPR025049	1
349359	IPR002201	1
349360	IPR009057	1
349361	IPR025100	1
349367	IPR003856	1
349370	IPR008454	0.75
349370	IPR008970	0.25
349373	IPR000873	1
349375	IPR011701	1
349375	IPR016196	1
349375	IPR020846	1
349377	IPR018710	1
349378	IPR001343	1
349378	IPR003644	0.142857142857143
349378	IPR011049	1
349378	IPR018511	1
349379	IPR019225	1
349380	IPR007627	1
349380	IPR011991	1
349380	IPR013249	1
349380	IPR013324	1
349380	IPR013325	1
349380	IPR014284	1
349380	IPR014325	1
349386	IPR023804	0.5
349388	IPR002869	1
349388	IPR019752	1
349389	IPR002104	1
349389	IPR011010	1
349389	IPR013762	1
349399	IPR025680	1
349403	IPR004155	1
349403	IPR011989	1
349403	IPR016024	1
349406	IPR013830	1
349406	IPR013831	1
349407	IPR001440	1
349407	IPR011723	1
349407	IPR011990	1
349407	IPR013026	1
349407	IPR019734	1
349408	IPR020103	1
349411	IPR006976	0.666666666666667
349413	IPR002622	0.5
349413	IPR009057	1
349413	IPR011991	1
349414	IPR000297	1
349414	IPR023058	0.666666666666667
349420	IPR005618	1
349420	IPR011250	0.5
349422	IPR002988	1
349422	IPR005877	0.875
349422	IPR009063	1
349422	IPR011439	0.125
349422	IPR011490	1
349422	IPR020840	1
349424	IPR002491	1
349425	IPR009959	0.5
349425	IPR011944	0.25
349427	IPR002482	1
349427	IPR005074	1
349427	IPR018392	1
349429	IPR001789	1
349429	IPR009057	1
349429	IPR011006	1
349429	IPR018060	1
349429	IPR020449	1
349430	IPR002482	1
349430	IPR018392	1
349431	IPR003344	1
349431	IPR008964	1
349435	IPR001509	1
349435	IPR016040	1
349438	IPR001148	1
349438	IPR023561	1
349439	IPR005519	1
349439	IPR010025	1
349439	IPR023214	1
349440	IPR013491	0.5
349441	IPR008207	1
349442	IPR019606	0.5
349444	IPR011063	1
349444	IPR012094	1
349444	IPR012795	1
349444	IPR014729	1
349447	IPR009003	1
349447	IPR022381	1
349447	IPR022382	1
349452	IPR023296	1
349455	IPR013083	0.6
349455	IPR025586	0.6
349457	IPR012902	0.5
349458	IPR000064	1
349458	IPR003343	1
349458	IPR008964	1
349458	IPR013378	1
349461	IPR007083	1
349468	IPR011051	0.5
349468	IPR014710	0.5
349469	IPR024968	0.875
349471	IPR002942	1
349472	IPR000423	0.666666666666667
349472	IPR002901	0.944444444444444
349472	IPR013338	0.944444444444444
349472	IPR018337	0.111111111111111
349477	IPR001204	1
349478	IPR009057	1
349481	IPR000917	0.5
349481	IPR017849	0.5
349481	IPR017850	0.5
349483	IPR002500	1
349483	IPR014729	1
349490	IPR002582	1
349490	IPR004568	1
349490	IPR008278	1
349492	IPR006626	1
349492	IPR011050	1
349492	IPR012334	0.333333333333333
349493	IPR002509	1
349493	IPR011330	1
349499	IPR001701	1
349499	IPR001919	1
349499	IPR002883	1
349499	IPR004197	1
349499	IPR008928	1
349499	IPR008965	1
349499	IPR009031	1
349499	IPR012291	1
349499	IPR012341	1
349499	IPR013783	1
349499	IPR014756	1
349499	IPR018221	1
349499	IPR018366	1
349500	IPR021136	1
349501	IPR010432	0.666666666666667
349503	IPR005532	0.75
349503	IPR016187	0.75
349505	IPR009061	0.5
349505	IPR011991	1
349506	IPR019658	1
349511	IPR000182	1
349511	IPR016181	1
349512	IPR018649	1
349515	IPR004291	1
349516	IPR007833	1
349520	IPR001867	1
349520	IPR005158	1
349520	IPR011990	1
349520	IPR011991	0.5
349520	IPR016032	1
349524	IPR001584	1
349524	IPR012337	1
349536	IPR011990	1
349539	IPR000182	0.5
349539	IPR016181	0.5
349540	IPR013823	1
