fam_id	num_nonAnnot	num_annotations	total_fam_members	proportion_nonAnnot
348378	9	0	9	1
348379	0	12	3	0
348380	2	0	2	1
348381	4	0	4	1
348382	0	8	2	0
348383	2	0	2	1
348384	9	0	9	1
348385	2	0	2	1
348386	0	4	2	0
348387	3	0	3	1
348388	6	0	6	1
348389	0	4	4	0
348390	4	0	4	1
348391	2	0	2	1
348392	0	2	2	0
348393	2	0	2	1
348394	12	0	12	1
348395	0	2	2	0
348396	2	0	2	1
348397	0	9	3	0
348398	2	2	4	0.5
348399	0	15	3	0
348400	0	4	2	0
348401	2	0	2	1
348402	2	0	2	1
348403	2	0	2	1
348404	10	0	10	1
348405	0	2	2	0
348406	9	0	9	1
348407	3	0	3	1
348408	0	3	3	0
348409	3	0	3	1
348410	0	12	4	0
348411	0	2	2	0
348412	2	0	2	1
348413	0	4	2	0
348414	0	2	2	0
348415	2	0	2	1
348416	8	0	8	1
348417	0	2	2	0
348418	7	0	7	1
348419	6	0	6	1
348420	0	2	2	0
348421	2	0	2	1
348422	0	2	2	0
348423	0	4	2	0
348424	0	4	2	0
348425	2	0	2	1
348426	2	0	2	1
348427	2	0	2	1
348428	0	3	2	0
348429	2	0	2	1
348430	1	0	1	1
348431	2	0	2	1
348432	1	0	1	1
348433	0	2	2	0
348434	2	0	2	1
348435	2	0	2	1
348436	2	0	2	1
348437	2	0	2	1
348438	3	0	3	1
348439	1	1	2	0.5
348440	2	0	2	1
348441	2	0	2	1
348442	7	0	7	1
348443	2	0	2	1
348444	3	0	3	1
348445	3	0	3	1
348446	3	1	4	0.75
348447	0	6	4	0
348448	0	10	2	0
348449	0	5	3	0
348450	0	8	4	0
348451	5	0	5	1
348452	2	0	2	1
348453	0	2	2	0
348454	3	0	3	1
348455	2	0	2	1
348456	3	0	3	1
348457	2	0	2	1
348458	2	0	2	1
348459	3	0	3	1
348460	0	10	2	0
348461	3	0	3	1
348462	2	0	2	1
348463	1	1	2	0.5
348464	2	0	2	1
348465	2	2	4	0.5
348466	2	0	2	1
348467	2	0	2	1
348468	0	2	2	0
348469	1	1	2	0.5
348470	0	2	2	0
348471	3	0	3	1
348472	0	4	2	0
348473	0	5	3	0
348474	4	0	4	1
348475	2	0	2	1
348476	0	2	2	0
348477	2	0	2	1
348478	2	0	2	1
348479	2	0	2	1
348480	2	0	2	1
348481	2	0	2	1
348482	3	0	3	1
348483	0	6	2	0
348484	0	2	2	0
348485	4	0	4	1
348486	0	2	2	0
348487	0	2	2	0
348488	0	73	36	0
348489	2	0	2	1
348490	2	0	2	1
348491	0	2	2	0
348492	4	0	4	1
348493	2	0	2	1
348494	2	0	2	1
348495	0	2	2	0
348496	4	0	4	1
348497	2	0	2	1
348498	2	0	2	1
348499	2	0	2	1
348500	2	0	2	1
348501	2	0	2	1
348502	0	5	2	0
348503	0	4	2	0
348504	4	0	4	1
348505	2	0	2	1
348506	2	0	2	1
348507	0	4	2	0
348508	2	0	2	1
348509	0	3	2	0
348510	0	10	2	0
348511	2	0	2	1
348512	0	6	3	0
348513	1	0	1	1
348514	2	0	2	1
348515	1	1	2	0.5
348516	3	0	3	1
348517	2	0	2	1
348518	4	0	4	1
348519	1	2	2	0.5
348520	2	0	2	1
348521	8	0	8	1
348522	0	18	6	0
348523	3	0	3	1
348524	0	2	2	0
348525	0	4	2	0
348526	0	4	2	0
348527	3	0	3	1
348528	3	0	3	1
348529	2	0	2	1
348530	2	0	2	1
348531	0	4	2	0
348532	0	4	2	0
348533	0	4	2	0
348534	0	8	2	0
348535	0	2	2	0
348536	0	2	2	0
348537	1	1	2	0.5
348538	2	0	2	1
348539	0	4	2	0
348540	2	1	3	0.666666666666667
348541	2	0	2	1
348542	6	0	6	1
348543	4	0	4	1
348544	2	0	2	1
348545	0	2	2	0
348546	4	0	4	1
348547	0	10	2	0
348548	2	1	3	0.666666666666667
348549	0	2	2	0
348550	2	0	2	1
348551	3	0	3	1
348552	2	0	2	1
348553	2	0	2	1
348554	0	4	2	0
348555	2	0	2	1
348556	0	3	3	0
348557	0	2	2	0
348558	0	6	2	0
348559	2	0	2	1
348560	5	0	5	1
348561	0	17	9	0
348562	0	2	2	0
348563	3	0	3	1
348564	3	0	3	1
348565	2	0	2	1
348566	0	4	2	0
348567	0	4	2	0
348568	0	4	2	0
348569	0	8	8	0
348570	6	0	6	1
348571	0	5	2	0
348572	0	2	2	0
348573	0	10	2	0
348574	0	5	5	0
348575	0	2	2	0
348576	3	0	3	1
348577	4	0	4	1
348578	5	0	5	1
348579	2	0	2	1
348580	0	2	2	0
348581	2	0	2	1
348582	0	4	2	0
348583	3	0	3	1
348584	3	0	3	1
348585	2	3	3	0.666666666666667
348586	1	1	2	0.5
348587	0	6	3	0
348588	2	0	2	1
348589	0	4	2	0
348590	0	3	3	0
348591	0	2	2	0
348592	2	1	3	0.666666666666667
348593	2	0	2	1
348594	0	8	2	0
348595	1	0	1	1
348596	1	1	2	0.5
348597	0	2	2	0
348598	0	10	4	0
348599	2	0	2	1
348600	2	0	2	1
348601	2	0	2	1
348602	3	0	3	1
348603	0	2	2	0
348604	2	0	2	1
348605	0	6	2	0
348606	0	2	2	0
348607	0	7	2	0
348608	0	4	2	0
348609	3	0	3	1
348610	0	6	2	0
348611	2	0	2	1
348612	0	3	2	0
348613	0	4	2	0
348614	0	4	2	0
348615	3	0	3	1
348616	0	3	3	0
348617	3	0	3	1
348618	2	0	2	1
348619	2	0	2	1
348620	0	2	2	0
348621	0	2	2	0
348622	3	0	3	1
348623	2	0	2	1
348624	2	0	2	1
348625	2	0	2	1
348626	0	2	2	0
348627	2	0	2	1
348628	2	0	2	1
348629	2	0	2	1
348630	0	12	2	0
348631	3	0	3	1
348632	5	0	5	1
348633	0	2	2	0
348634	2	0	2	1
348635	2	0	2	1
348636	2	0	2	1
348637	2	0	2	1
348638	3	0	3	1
348639	2	0	2	1
348640	0	4	2	0
348641	2	0	2	1
348642	3	0	3	1
348643	0	9	3	0
348644	2	0	2	1
348645	2	0	2	1
348646	0	2	2	0
348647	3	0	3	1
348648	2	0	2	1
348649	2	0	2	1
348650	2	0	2	1
348651	0	2	2	0
348652	0	3	2	0
348653	0	4	2	0
348654	0	8	2	0
348655	3	0	3	1
348656	2	0	2	1
348657	2	0	2	1
348658	2	0	2	1
348659	1	1	2	0.5
348660	2	0	2	1
348661	0	2	2	0
348662	3	0	3	1
348663	2	1	3	0.666666666666667
348664	0	6	3	0
348665	2	0	2	1
348666	0	4	3	0
348667	0	8	2	0
348668	2	0	2	1
348669	0	2	2	0
348670	3	0	3	1
348671	2	0	2	1
348672	2	0	2	1
348673	0	2	2	0
348674	0	2	2	0
348675	0	6	2	0
348676	3	0	3	1
348677	2	0	2	1
348678	2	0	2	1
348679	0	6	2	0
348680	2	0	2	1
348681	2	0	2	1
348682	0	6	2	0
348683	3	0	3	1
348684	2	0	2	1
348685	0	112	11	0
348686	0	4	2	0
348687	2	0	2	1
348688	2	0	2	1
348689	0	6	3	0
348690	4	0	4	1
348691	1	2	2	0.5
348692	1	1	2	0.5
348693	3	0	3	1
348694	2	0	2	1
348695	2	0	2	1
348696	2	0	2	1
348697	2	0	2	1
348698	0	2	2	0
348699	2	0	2	1
348700	2	0	2	1
348701	2	0	2	1
348702	3	0	3	1
348703	2	0	2	1
348704	5	0	5	1
348705	0	3	3	0
348706	2	0	2	1
348707	2	0	2	1
348708	0	6	6	0
348709	0	2	2	0
348710	1	3	4	0.25
348711	2	0	2	1
348712	2	0	2	1
348713	3	0	3	1
348714	1	2	3	0.333333333333333
348715	4	0	4	1
348716	2	0	2	1
348717	2	0	2	1
348718	2	0	2	1
348719	0	2	2	0
348720	0	7	2	0
348721	3	0	3	1
348722	2	0	2	1
348723	2	0	2	1
348724	3	0	3	1
348725	4	0	4	1
348726	0	8	4	0
348727	3	0	3	1
348728	2	8	6	0.333333333333333
348729	0	3	2	0
348730	2	0	2	1
348731	2	0	2	1
348732	3	0	3	1
348733	2	0	2	1
348734	2	0	2	1
348735	2	0	2	1
348736	1	1	2	0.5
348737	3	0	3	1
348738	0	4	2	0
348739	3	0	3	1
348740	2	0	2	1
348741	0	2	2	0
348742	1	11	7	0.142857142857143
348743	0	2	2	0
348744	3	0	3	1
348745	2	0	2	1
348746	1	1	2	0.5
348747	3	0	3	1
348748	2	0	2	1
348749	2	0	2	1
348750	2	1	3	0.666666666666667
348751	0	3	2	0
348752	3	0	3	1
348753	4	0	4	1
348754	0	11	11	0
348755	2	0	2	1
348756	0	2	2	0
348757	2	0	2	1
348758	3	0	3	1
348759	2	0	2	1
348760	2	0	2	1
348761	1	0	1	1
348762	0	15	4	0
348763	3	0	3	1
348764	0	4	2	0
348765	9	0	9	1
348766	0	2	2	0
348767	2	0	2	1
348768	4	1	5	0.8
348769	2	0	2	1
348770	1	1	2	0.5
348771	0	2	2	0
348772	1	3	3	0.333333333333333
348773	0	6	2	0
348774	0	4	2	0
348775	0	4	2	0
348776	2	0	2	1
348777	2	0	2	1
348778	2	0	2	1
348779	0	10	2	0
348780	2	0	2	1
348781	2	0	2	1
348782	2	0	2	1
348783	2	0	2	1
348784	0	10	4	0
348785	2	0	2	1
348786	0	2	2	0
348787	0	8	2	0
348788	0	2	2	0
348789	2	0	2	1
348790	2	0	2	1
348791	0	2	2	0
348792	0	2	2	0
348793	0	4	2	0
348794	3	0	3	1
348795	3	0	3	1
348796	3	0	3	1
348797	3	0	3	1
348798	0	2	2	0
348799	0	9	3	0
348800	2	0	2	1
348801	0	6	2	0
348802	2	0	2	1
348803	2	0	2	1
348804	2	0	2	1
348805	3	0	3	1
348806	3	0	3	1
348807	2	0	2	1
348808	4	1	5	0.8
348809	0	4	2	0
348810	2	0	2	1
348811	0	3	2	0
348812	2	0	2	1
348813	2	0	2	1
348814	0	8	8	0
348815	0	2	2	0
348816	2	0	2	1
348817	1	2	2	0.5
348818	0	20	20	0
348819	3	0	3	1
348820	3	1	4	0.75
348821	2	0	2	1
348822	1	1	2	0.5
348823	2	0	2	1
348824	2	0	2	1
348825	2	0	2	1
348826	2	0	2	1
348827	2	0	2	1
348828	4	0	4	1
348829	1	1	2	0.5
348830	2	0	2	1
348831	3	0	3	1
348832	2	0	2	1
348833	0	2	2	0
348834	2	0	2	1
348835	3	1	4	0.75
348836	2	0	2	1
348837	7	0	7	1
348838	1	2	3	0.333333333333333
348839	2	0	2	1
348840	1	1	2	0.5
348841	2	0	2	1
348842	3	0	3	1
348843	2	0	2	1
348844	2	0	2	1
348845	2	0	2	1
348846	0	3	3	0
348847	0	2	2	0
348848	1	3	2	0.5
348849	2	0	2	1
348850	0	2	2	0
348851	0	2	2	0
348852	0	2	2	0
348853	5	0	5	1
348854	2	0	2	1
348855	2	0	2	1
348856	2	0	2	1
348857	0	4	2	0
348858	0	4	2	0
348859	8	0	8	1
348860	0	6	2	0
348861	3	0	3	1
348862	0	1	1	0
348863	3	0	3	1
348864	0	3	3	0
348865	1	4	3	0.333333333333333
348866	5	0	5	1
348867	2	0	2	1
348868	2	0	2	1
348869	3	0	3	1
348870	2	0	2	1
348871	0	4	4	0
348872	0	2	2	0
348873	0	10	2	0
348874	2	0	2	1
348875	0	4	3	0
348876	2	0	2	1
348877	2	0	2	1
348878	0	4	2	0
348879	0	2	2	0
348880	0	2	2	0
348881	0	2	2	0
348882	2	0	2	1
348883	2	0	2	1
348884	5	0	5	1
348885	0	4	3	0
348886	0	2	2	0
348887	0	6	2	0
348888	0	4	2	0
348889	2	0	2	1
348890	7	0	7	1
348891	7	0	7	1
348892	2	0	2	1
348893	2	0	2	1
348894	2	0	2	1
348895	2	0	2	1
348896	0	2	2	0
348897	0	6	2	0
348898	0	6	2	0
348899	0	2	2	0
348900	0	4	2	0
348901	0	18	9	0
348902	2	0	2	1
348903	2	0	2	1
348904	2	0	2	1
348905	3	0	3	1
348906	0	3	3	0
348907	8	0	8	1
348908	2	0	2	1
348909	8	0	8	1
348910	2	0	2	1
348911	3	0	3	1
348912	3	0	3	1
348913	2	0	2	1
348914	3	0	3	1
348915	2	0	2	1
348916	5	0	5	1
348917	3	0	3	1
348918	6	0	6	1
348919	1	1	2	0.5
348920	3	0	3	1
348921	2	0	2	1
348922	2	0	2	1
348923	2	0	2	1
348924	2	0	2	1
348925	0	2	2	0
348926	4	0	4	1
348927	1	0	1	1
348928	0	2	2	0
348929	0	2	2	0
348930	0	13	6	0
348931	0	6	2	0
348932	2	0	2	1
348933	2	0	2	1
348934	2	0	2	1
348935	0	5	5	0
348936	3	0	3	1
348937	1	4	3	0.333333333333333
348938	10	0	10	1
348939	19	21	37	0.513513513513513
348940	0	3	3	0
348941	2	0	2	1
348942	0	3	3	0
348943	2	0	2	1
348944	2	0	2	1
348945	2	0	2	1
348946	1	3	4	0.25
348947	7	0	7	1
348948	3	0	3	1
348949	2	0	2	1
348950	0	4	2	0
348951	2	0	2	1
348952	2	0	2	1
348953	8	0	8	1
348954	0	6	2	0
348955	1	1	2	0.5
348956	1	7	2	0.5
348957	0	2	2	0
348958	0	11	2	0
348959	1	0	1	1
348960	4	0	4	1
348961	2	0	2	1
348962	2	0	2	1
348963	7	0	7	1
348964	20	0	20	1
348965	2	0	2	1
348966	2	0	2	1
348967	2	0	2	1
348968	2	2	4	0.5
348969	2	0	2	1
348970	2	0	2	1
348971	0	2	2	0
348972	12	0	12	1
348973	4	0	4	1
348974	3	0	3	1
348975	0	3	3	0
348976	1	2	3	0.333333333333333
348977	8	0	8	1
348978	5	0	5	1
348979	2	0	2	1
348980	2	0	2	1
348981	1	1	2	0.5
348982	2	0	2	1
348983	2	0	2	1
348984	3	0	3	1
348985	2	0	2	1
348986	2	0	2	1
348987	0	4	2	0
348988	0	4	2	0
348989	0	14	7	0
348990	0	10	2	0
348991	0	2	2	0
348992	2	0	2	1
348993	0	2	2	0
348994	0	2	2	0
348995	0	2	2	0
348996	2	0	2	1
348997	3	0	3	1
348998	5	0	5	1
348999	2	0	2	1
349000	3	0	3	1
349001	0	6	4	0
349002	0	4	2	0
349003	1	3	2	0.5
349004	3	0	3	1
349005	2	0	2	1
349006	0	2	2	0
349007	2	0	2	1
349008	2	0	2	1
349009	3	0	3	1
349010	2	0	2	1
349011	0	15	4	0
349012	1	9	5	0.2
349013	2	0	2	1
349014	1	1	2	0.5
349015	0	6	3	0
349016	0	4	2	0
349017	2	0	2	1
349018	0	4	2	0
349019	0	2	2	0
349020	3	0	3	1
349021	0	2	2	0
349022	3	0	3	1
349023	2	0	2	1
349024	2	0	2	1
349025	0	4	2	0
349026	3	0	3	1
349027	2	0	2	1
349028	2	0	2	1
349029	3	0	3	1
349030	2	0	2	1
349031	0	6	3	0
349032	3	0	3	1
349033	0	14	3	0
349034	2	0	2	1
349035	2	0	2	1
349036	2	0	2	1
349037	0	2	2	0
349038	2	0	2	1
349039	1	19	4	0.25
349040	1	2	3	0.333333333333333
349041	0	6	2	0
349042	2	0	2	1
349043	0	2	2	0
349044	3	0	3	1
349045	0	2	2	0
349046	2	0	2	1
349047	2	0	2	1
349048	5	0	5	1
349049	2	0	2	1
349050	0	4	2	0
349051	3	0	3	1
349052	3	0	3	1
349053	2	0	2	1
349054	3	0	3	1
349055	2	0	2	1
349056	0	2	2	0
349057	2	0	2	1
349058	2	0	2	1
349059	10	0	10	1
349060	2	0	2	1
349061	0	3	3	0
349062	2	0	2	1
349063	2	0	2	1
349064	1	15	4	0.25
349065	0	3	3	0
349066	0	7	3	0
349067	2	0	2	1
349068	0	5	2	0
349069	3	0	3	1
349070	4	0	4	1
349071	2	0	2	1
349072	0	5	3	0
349073	1	1	2	0.5
349074	0	2	2	0
349075	2	0	2	1
349076	2	0	2	1
349077	2	0	2	1
349078	2	0	2	1
349079	3	0	3	1
349080	2	0	2	1
349081	2	0	2	1
349082	0	8	4	0
349083	3	0	3	1
349084	3	2	4	0.75
349085	1	1	2	0.5
349086	2	0	2	1
349087	2	0	2	1
349088	0	2	2	0
349089	0	8	2	0
349090	0	2	2	0
349091	0	3	2	0
349092	0	2	2	0
349093	2	0	2	1
349094	3	0	3	1
349095	2	0	2	1
349096	2	0	2	1
349097	2	0	2	1
349098	0	4	2	0
349099	0	3	3	0
349100	2	0	2	1
349101	2	0	2	1
349102	3	0	3	1
349103	0	8	8	0
349104	2	0	2	1
349105	3	0	3	1
349106	0	36	6	0
349107	2	0	2	1
349108	16	0	16	1
349109	2	0	2	1
349110	0	2	2	0
349111	0	2	2	0
349112	2	0	2	1
349113	2	0	2	1
349114	5	0	5	1
349115	0	30	3	0
349116	0	2	2	0
349117	0	8	2	0
349118	2	0	2	1
349119	2	0	2	1
349120	4	0	4	1
349121	2	0	2	1
349122	0	7	2	0
349123	3	0	3	1
349124	0	2	2	0
349125	2	0	2	1
349126	3	0	3	1
349127	1	5	6	0.166666666666667
349128	1	8	5	0.2
349129	7	0	7	1
349130	3	0	3	1
349131	0	2	2	0
349132	2	0	2	1
349133	0	9	3	0
349134	2	0	2	1
349135	4	0	4	1
349136	3	0	3	1
349137	0	3	3	0
349138	2	0	2	1
349139	0	2	2	0
349140	1	1	2	0.5
349141	2	0	2	1
349142	2	0	2	1
349143	2	0	2	1
349144	1	2	3	0.333333333333333
349145	0	2	2	0
349146	2	0	2	1
349147	0	2	2	0
349148	2	0	2	1
349149	3	0	3	1
349150	2	0	2	1
349151	2	0	2	1
349152	1	1	2	0.5
349153	4	0	4	1
349154	2	0	2	1
349155	3	0	3	1
349156	2	1	3	0.666666666666667
349157	2	0	2	1
349158	1	3	2	0.5
349159	0	15	3	0
349160	2	0	2	1
349161	2	0	2	1
349162	2	0	2	1
349163	0	2	2	0
349164	1	1	2	0.5
349165	0	3	3	0
349166	2	0	2	1
349167	0	3	3	0
349168	2	0	2	1
349169	2	0	2	1
349170	0	4	2	0
349171	2	0	2	1
349172	3	0	3	1
349173	1	19	10	0.1
349174	6	0	6	1
349175	3	0	3	1
349176	0	12	6	0
349177	2	0	2	1
349178	2	0	2	1
349179	2	0	2	1
349180	2	0	2	1
349181	0	6	3	0
349182	2	0	2	1
349183	2	0	2	1
349184	2	0	2	1
349185	0	7	3	0
349186	2	0	2	1
349187	1	6	5	0.2
349188	0	4	4	0
349189	0	8	2	0
349190	2	0	2	1
349191	2	0	2	1
349192	0	2	2	0
349193	0	4	2	0
349194	0	2	2	0
349195	2	0	2	1
349196	0	2	2	0
349197	2	0	2	1
349198	3	0	3	1
349199	2	0	2	1
349200	2	0	2	1
349201	2	0	2	1
349202	0	2	2	0
349203	2	0	2	1
349204	0	2	2	0
349205	0	5	2	0
349206	3	0	3	1
349207	3	0	3	1
349208	3	0	3	1
349209	1	2	2	0.5
349210	3	0	3	1
349211	2	0	2	1
349212	2	0	2	1
349213	2	0	2	1
349214	2	0	2	1
349215	0	4	2	0
349216	2	0	2	1
349217	2	0	2	1
349218	0	2	2	0
349219	2	0	2	1
349220	2	0	2	1
349221	0	15	5	0
349222	12	0	12	1
349223	0	9	3	0
349224	0	2	2	0
349225	2	0	2	1
349226	0	4	4	0
349227	0	5	3	0
349228	0	15	3	0
349229	3	0	3	1
349230	2	0	2	1
349231	2	0	2	1
349232	2	0	2	1
349233	4	0	4	1
349234	3	0	3	1
349235	2	0	2	1
349236	2	0	2	1
349237	0	5	3	0
349238	2	0	2	1
349239	0	6	4	0
349240	2	0	2	1
349241	2	0	2	1
349242	2	0	2	1
349243	0	2	2	0
349244	0	20	5	0
349245	2	0	2	1
349246	2	0	2	1
349247	0	2	2	0
349248	2	0	2	1
349249	2	0	2	1
349250	2	1	3	0.666666666666667
349251	0	10	5	0
349252	0	2	2	0
349253	2	0	2	1
349254	3	0	3	1
349255	0	2	2	0
349256	2	0	2	1
349257	0	10	2	0
349258	2	0	2	1
349259	0	2	2	0
349260	0	5	2	0
349261	1	1	2	0.5
349262	1	1	2	0.5
349263	2	0	2	1
349264	1	1	2	0.5
349265	2	0	2	1
349266	2	0	2	1
349267	4	0	4	1
349268	4	0	4	1
349269	8	0	8	1
349270	2	0	2	1
349271	3	0	3	1
349272	3	0	3	1
349273	0	6	2	0
349274	2	0	2	1
349275	3	0	3	1
349276	3	0	3	1
349277	2	0	2	1
349278	0	2	2	0
349279	0	2	2	0
349280	0	14	2	0
349281	1	1	2	0.5
349282	1	4	5	0.2
349283	2	0	2	1
349284	2	0	2	1
349285	1	2	2	0.5
349286	2	0	2	1
349287	0	6	2	0
349288	2	0	2	1
349289	2	0	2	1
349290	0	2	2	0
349291	2	0	2	1
349292	0	6	2	0
349293	2	0	2	1
349294	1	2	3	0.333333333333333
349295	4	0	4	1
349296	2	0	2	1
349297	2	0	2	1
349298	2	0	2	1
349299	0	2	2	0
349300	3	0	3	1
349301	0	6	2	0
349302	3	0	3	1
349303	0	6	2	0
349304	2	0	2	1
349305	2	0	2	1
349306	2	0	2	1
349307	2	0	2	1
349308	2	0	2	1
349309	0	5	5	0
349310	3	0	3	1
349311	0	4	2	0
349312	2	0	2	1
349313	0	4	4	0
349314	0	5	3	0
349315	0	10	5	0
349316	0	4	3	0
349317	3	0	3	1
349318	0	2	2	0
349319	0	14	3	0
349320	2	0	2	1
349321	2	0	2	1
349322	0	8	4	0
349323	2	0	2	1
349324	2	0	2	1
349325	1	0	1	1
349326	1	11	4	0.25
349327	5	0	5	1
349328	2	0	2	1
349329	0	5	2	0
349330	0	2	2	0
349331	2	0	2	1
349332	2	0	2	1
349333	0	4	2	0
349334	0	3	2	0
349335	0	2	2	0
349336	2	0	2	1
349337	4	0	4	1
349338	0	3	3	0
349339	3	0	3	1
349340	2	0	2	1
349341	0	7	2	0
349342	0	30	3	0
349343	0	2	2	0
349344	2	0	2	1
349345	3	0	3	1
349346	0	3	3	0
349347	0	2	2	0
349348	0	24	3	0
349349	0	2	2	0
349350	2	0	2	1
349351	2	0	2	1
349352	3	0	3	1
349353	0	7	2	0
349354	0	2	2	0
349355	2	0	2	1
349356	2	0	2	1
349357	2	0	2	1
349358	2	0	2	1
349359	0	5	5	0
349360	0	8	8	0
349361	0	2	2	0
349362	2	0	2	1
349363	2	0	2	1
349364	2	0	2	1
349365	3	0	3	1
349366	3	0	3	1
349367	0	2	2	0
349368	3	0	3	1
349369	2	0	2	1
349370	1	4	4	0.25
349371	2	0	2	1
349372	2	0	2	1
349373	0	2	2	0
349374	2	0	2	1
349375	0	6	2	0
349376	2	0	2	1
349377	0	2	2	0
349378	0	22	7	0
349379	0	2	2	0
349380	0	21	3	0
349381	2	0	2	1
349382	2	0	2	1
349383	2	0	2	1
349384	3	0	3	1
349385	2	0	2	1
349386	1	1	2	0.5
349387	2	0	2	1
349388	0	4	2	0
349389	0	9	3	0
349390	2	0	2	1
349391	2	0	2	1
349392	5	0	5	1
349393	4	0	4	1
349394	4	0	4	1
349395	2	0	2	1
349396	4	0	4	1
349397	2	0	2	1
349398	2	0	2	1
349399	0	2	2	0
349400	2	0	2	1
349401	2	0	2	1
349402	2	0	2	1
349403	0	6	2	0
349404	2	0	2	1
349405	4	0	4	1
349406	0	6	3	0
349407	0	10	2	0
349408	0	3	3	0
349409	2	0	2	1
349410	3	0	3	1
349411	1	2	3	0.333333333333333
349412	3	0	3	1
349413	0	5	2	0
349414	0	5	3	0
349415	2	0	2	1
349416	20	0	20	1
349417	2	0	2	1
349418	3	0	3	1
349419	3	0	3	1
349420	0	3	2	0
349421	2	0	2	1
349422	0	40	8	0
349423	2	0	2	1
349424	0	2	2	0
349425	2	3	4	0.5
349426	2	0	2	1
349427	0	6	2	0
349428	2	0	2	1
349429	0	10	2	0
349430	0	4	2	0
349431	0	4	2	0
349432	18	0	18	1
349433	2	0	2	1
349434	2	0	2	1
349435	0	4	2	0
349436	3	0	3	1
349437	2	0	2	1
349438	0	4	2	0
349439	0	33	11	0
349440	1	1	2	0.5
349441	0	2	2	0
349442	1	1	2	0.5
349443	2	0	2	1
349444	0	12	3	0
349445	2	0	2	1
349446	3	0	3	1
349447	0	6	2	0
349448	2	0	2	1
349449	2	0	2	1
349450	2	0	2	1
349451	8	0	8	1
349452	0	2	2	0
349453	2	0	2	1
349454	2	0	2	1
349455	0	6	5	0
349456	2	0	2	1
349457	1	1	2	0.5
349458	0	8	2	0
349459	2	0	2	1
349460	2	0	2	1
349461	0	2	2	0
349462	2	0	2	1
349463	3	0	3	1
349464	2	0	2	1
349465	2	0	2	1
349466	3	0	3	1
349467	5	0	5	1
349468	1	4	4	0.25
349469	1	7	8	0.125
349470	2	0	2	1
349471	0	4	4	0
349472	1	48	18	0.0555555555555556
349473	2	0	2	1
349474	4	0	4	1
349475	1	0	1	1
349476	2	0	2	1
349477	0	2	2	0
349478	0	2	2	0
349479	13	0	13	1
349480	2	0	2	1
349481	1	3	2	0.5
349482	3	0	3	1
349483	0	6	3	0
349484	2	0	2	1
349485	2	0	2	1
349486	2	0	2	1
349487	2	0	2	1
349488	3	0	3	1
349489	9	0	9	1
349490	0	6	2	0
349491	2	0	2	1
349492	0	7	3	0
349493	0	4	2	0
349494	2	0	2	1
349495	2	0	2	1
349496	3	0	3	1
349497	2	0	2	1
349498	2	0	2	1
349499	0	26	2	0
349500	0	2	2	0
349501	1	2	3	0.333333333333333
349502	2	0	2	1
349503	1	6	4	0.25
349504	2	0	2	1
349505	0	3	2	0
349506	0	2	2	0
349507	2	0	2	1
349508	2	0	2	1
349509	2	0	2	1
349510	3	0	3	1
349511	0	14	7	0
349512	0	3	3	0
349513	3	0	3	1
349514	3	0	3	1
349515	0	2	2	0
349516	0	2	2	0
349517	2	0	2	1
349518	2	0	2	1
349519	2	0	2	1
349520	0	9	2	0
349521	2	0	2	1
349522	2	0	2	1
349523	2	0	2	1
349524	0	66	33	0
349525	2	0	2	1
349526	4	0	4	1
349527	2	0	2	1
349528	2	0	2	1
349529	3	0	3	1
349530	5	0	5	1
349531	2	0	2	1
349532	8	0	8	1
349533	2	0	2	1
349534	4	0	4	1
349535	2	0	2	1
349536	0	2	2	0
349537	2	0	2	1
349538	4	0	4	1
349539	1	2	2	0.5
349540	0	6	3	0
349541	0	4	4	0
349542	2	0	2	1
349543	1	2	3	0.333333333333333
349544	3	0	3	1
349545	2	0	2	1
349546	1	17	6	0.166666666666667
349547	0	3	3	0
349548	0	5	2	0
349549	2	0	2	1
349550	3	0	3	1
349551	2	0	2	1
349552	2	0	2	1
349553	2	0	2	1
349554	1	2	3	0.333333333333333
349555	0	2	2	0
349556	2	0	2	1
349557	2	0	2	1
349558	2	0	2	1
349559	2	0	2	1
349560	0	3	3	0
349561	1	1	2	0.5
349562	3	0	3	1
349563	2	0	2	1
349564	2	0	2	1
349565	3	0	3	1
349566	3	0	3	1
349567	6	0	6	1
349568	2	0	2	1
349569	2	0	2	1
349570	2	0	2	1
349571	2	0	2	1
349572	0	4	2	0
349573	2	0	2	1
349574	0	25	22	0
349575	2	0	2	1
349576	2	0	2	1
349577	1	4	5	0.2
349578	2	1	3	0.666666666666667
349579	8	0	8	1
349580	2	0	2	1
349581	1	1	2	0.5
349582	2	0	2	1
349583	2	0	2	1
349584	3	1	4	0.75
349585	4	0	4	1
349586	2	0	2	1
349587	4	0	4	1
349588	2	0	2	1
349589	0	2	2	0
349590	0	4	3	0
349591	2	0	2	1
349592	0	4	4	0
349593	2	0	2	1
349594	0	7	7	0
349595	2	0	2	1
349596	0	3	2	0
349597	1	1	2	0.5
349598	2	0	2	1
349599	1	2	3	0.333333333333333
349600	5	0	5	1
349601	0	2	2	0
349602	2	0	2	1
349603	2	0	2	1
349604	1	1	2	0.5
349605	2	0	2	1
349606	1	5	3	0.333333333333333
349607	0	4	2	0
349608	2	0	2	1
349609	0	3	2	0
349610	2	0	2	1
349611	2	0	2	1
349612	1	4	3	0.333333333333333
349613	0	8	2	0
349614	2	0	2	1
349615	1	2	2	0.5
